timestamp,tweet_id,url,content,user_id,user_name,reply_count,retweet_count,like_count,stance_label,stance_against,stance_favor,stance_neutral
2025-05-12 00:00:25+09:00,1921581164101566643,https://x.com/ichizen6825310/status/1921581164101566643,なんてことだ、シュシュ女、KCONの炎上の中心に立つ彼女の存在がまさにカオスを生む。社会の不適合者なんて言われるスタッフたち、自分の顔を晒され追い詰められる混乱の白シュシュ女、これが現代SNSの炎なのか。スタッフの剥がし行為なんて、まるで見えない戦争のひとコマだ。人生が詰む、その瞬間に,ichizen6825310,いちzen,0.0,0.0,1.0,NEUTRAL,0.2686152,0.29327375,0.438111
2025-05-12 00:00:59+09:00,1921581307831738849,https://x.com/RnAyk__/status/1921581307831738849,TLシュシュ女さんでくさ,RnAyk__,りん,0.0,0.0,2.0,NEUTRAL,0.32384327,0.22857499,0.44758177
2025-05-12 00:01:22+09:00,1921581402669138201,https://x.com/soniamit0/status/1921581402669138201,この速さでちゃんとオタクと目合わせて笑顔で応えてるハンビンさんすげーなプロだわファンになりそう ハンビンのペンサvsシュシュ女の妨害の構図に見えてきたもん,soniamit0,Amit Soni,0.0,1.0,1.0,NEUTRAL,0.26140478,0.2543101,0.4842852
2025-05-12 00:01:27+09:00,1921581425679012051,https://x.com/soniamit0/status/1921581425679012051,この速さでちゃんとオタクと目合わせて笑顔で応えてるハンビンさんすげーなプロだわファンになりそう ハンビンのペンサvsシュシュ女の妨害の構図に見えてきたもん  x.com/Rita_ebituzu/s …,soniamit0,Amit Soni,0.0,1.0,2.0,NEUTRAL,0.30970964,0.31182095,0.37846947
2025-05-12 00:02:21+09:00,1921581652897054819,https://x.com/souchan19980331/status/1921581652897054819,今話題のシュシュ女、ヨジャドルのミーグリにはいなかったのか？,souchan19980331,ⓈⓄⓊⒸⒽⒶⓃ,0.0,0.0,0.0,FAVOR,0.29295188,0.36531264,0.34173554
2025-05-12 00:05:27+09:00,1921582432626651430,https://x.com/MEROMERONYAN45/status/1921582432626651430,剥がしのスタッフなんかシュシュ女だけ言われてるけど横にいた女も同罪だよねーඉ́  ̯ ඉ̀シュシュ女だけじゃなくて横の女も潰すぞー！ඉ́  ̯ ඉ̀,MEROMERONYAN45,@MEROMERONYAN45,0.0,0.0,39.0,AGAINST,0.39587098,0.2673332,0.33679578
2025-05-12 00:06:42+09:00,1921582743810400490,https://x.com/km_jw_lover/status/1921582743810400490,シュシュ女見てたら家にあるシュシュ全て捨てたくなってきたわ,km_jw_lover,じうにちゃん,1.0,0.0,12.0,NEUTRAL,0.34939855,0.2355226,0.4150788
2025-05-12 00:07:46+09:00,1921583016050143616,https://x.com/arincoo_xxx/status/1921583016050143616,kconのはや剥しめっちゃ流れてくるけど、精神衛生上良くない気がするから見れてない。 シュシュ女が無理やり剥がしてるのは知ってる。,arincoo_xxx,ありん娘,0.0,0.0,0.0,NEUTRAL,0.23881432,0.2211859,0.5399998
2025-05-12 00:08:38+09:00,1921583230282588616,https://x.com/od5Y97POvf28804/status/1921583230282588616,シュシュ女のインスタ晒されててウケる 身内からのリークかな,od5Y97POvf28804,みるみる,0.0,0.0,1.0,NEUTRAL,0.3359538,0.28070554,0.38334066
2025-05-12 00:09:38+09:00,1921583482599280755,https://x.com/mt528yj320/status/1921583482599280755,シュシュ女さんについてのツイートどの垢でも出てくるんだが(笑),mt528yj320,あみあみ,0.0,0.0,0.0,AGAINST,0.35750854,0.30881456,0.3336769
2025-05-12 00:10:34+09:00,1921583720437305453,https://x.com/shoka_bs2/status/1921583720437305453,結構真面目に白シュシュ女さんの何が悪いのかわかってない スタッフのくせに白つけてるとこしかわからん笑笑,shoka_bs2,ありさ@鷲寮,0.0,0.0,0.0,NEUTRAL,0.3020299,0.25710374,0.44086632
2025-05-12 00:11:45+09:00,1921584017113030818,https://x.com/caffelatte221/status/1921584017113030818,シュシュ女、名前出始めたぞwww,caffelatte221,ﾏｯﾃｨ,1.0,0.0,11.0,NEUTRAL,0.20165884,0.20776924,0.5905719
2025-05-12 00:11:56+09:00,1921584062835171413,https://x.com/kiwn0_0/status/1921584062835171413,シュシュ女のやつKCONのメールで来てたアンケに書いたわ,kiwn0_0,l,0.0,0.0,5.0,AGAINST,0.38653693,0.23032677,0.3831363
2025-05-12 00:13:06+09:00,1921584357480796461,https://x.com/yuna3na/status/1921584357480796461,白シュシュ女がトレンドなるかなw  てかあれはないひどい あの勢いで押されたら転んで怪我しそう。 私なら敢えて転ぶかもしれん,yuna3na,ゅ☆йａ Next⇨ルナフェス２日目 11/30 池袋 清春 ロス中 今年参戦薄。 浮上薄。,0.0,0.0,1.0,NEUTRAL,0.34350997,0.22641101,0.43007898
2025-05-12 00:14:16+09:00,1921584651698610383,https://x.com/KEITRACK30/status/1921584651698610383,シュシュ女もう特定されてて笑える,KEITRACK30,( ᐛ )軽トラ信者( ᐛ )@豊橋市民,1.0,0.0,0.0,AGAINST,0.39373302,0.21851817,0.38774878
