timestamp,tweet_id,url,content,user_id,user_name,reply_count,retweet_count,like_count,bert_label,bert_positive,bert_neutral,bert_negative
2025-04-03 08:16:28+09:00,1907572871741977009,https://x.com/Kokeaka1/status/1907572871741977009,カービィのエアライダー楽しみ！叩いて光らせようとするのかわいすぎ ,,,,,,POSITIVE,0.9915239810943604,0.007116719614714384,0.0013593364274129272
2025-04-03 08:21:01+09:00,1907574015675490812,https://x.com/Kohei_KOmovie/status/1907574015675490812,カービィのエアライド BGM  youtube.com/playlist?list= …  @YouTube より  エアライダー発表の影響か エアライドのBGM聴きたくなった……  このゲーム、BGMも神,Kohei_KOmovie,Kohei_こーへー,0.0,0.0,3.0,POSITIVE,0.9824426174163818,0.014756426215171814,0.002800990594550967
2025-04-03 08:26:30+09:00,1907575399258927536,https://x.com/basashimeshi/status/1907575399258927536,おはようございます！ FAをくそほど上げ直した挙句また修正したので上げ直します 落書きだからいいかなと思ってたけどあまりにも違和感ありすぎて…ッｳﾞ…  仕方ないね、エアライダーで興奮していたんだもの…,basashimeshi,馬刺飯ゲーム配信者/skeb募集中,0.0,0.0,9.0,NEGATIVE,0.008345400914549828,0.12048576027154922,0.8711687922477722
2025-04-03 08:27:30+09:00,1907575648874639526,https://x.com/chakitanidbd/status/1907575648874639526,へへへへ　Switch2発売したら絶対参加型マリカ配信するから遊ぼうね視聴者諸氏 もちろんエアライダー配信もするからね,chakitanidbd,茶木谷,0.0,0.0,24.0,POSITIVE,0.9576561450958252,0.039342477917671204,0.0030014386866241693
2025-04-03 08:27:58+09:00,1907575768827441385,https://x.com/me_wabisuke/status/1907575768827441385,カービーのエアライダーとか ムービー見ただけで泣いたわ,me_wabisuke,わびすけ@歌みた毎週投稿中,0.0,1.0,3.0,NEUTRAL,0.33477163314819336,0.6196574568748474,0.04557090252637863
2025-04-03 08:28:12+09:00,1907575824204837045,https://x.com/OOkamiWaho/status/1907575824204837045,マリオカートワールド…エアライダー…(*´ω｀),OOkamiWaho,大神 和吠 (オオカミ ワホ),1.0,0.0,16.0,POSITIVE,0.5234742164611816,0.46272993087768555,0.013795891776680946
2025-04-03 08:29:03+09:00,1907576039313911890,https://x.com/heart_Arpeggio2/status/1907576039313911890,正直エアライドは世代的にやった事なかったんですけどTLを見ればどれだけの人が待っていたかわかるし、エアライダー発表で泣いてるファンの方の動画見て普通に貰い泣きしました。本当におめでとうございます。  忘れてはいけないのが、これで先週たまごっち、リズ天、トモコレ発表してること。ばか。,heart_Arpeggio2,ハート・アルページオ@12/24(wed.) 20:00~ ？？？？,0.0,0.0,4.0,NEUTRAL,0.2845330238342285,0.45542505383491516,0.2600419223308563
2025-04-03 08:30:46+09:00,1907576470404477400,https://x.com/tamura_1206/status/1907576470404477400,おはようございます いい天気ですね◎  昨日はニンダイでカービィのエアライダーが発表されてビビりました！ まさか令和に復活を遂げるとはね…  みなさん新年度はいかがお過ごしでしょうか？ 僕は今日から新しいお仕事が始まります！ 活動を継続するにはやはり働くことが重要…！,tamura_1206,田村カイ@Vtuber準備中,2.0,0.0,5.0,POSITIVE,0.9757586717605591,0.021964654326438904,0.0022766771726310253
2025-04-03 08:31:00+09:00,1907576528277549446,https://x.com/rod_aurora1014/status/1907576528277549446,エアライダーの「ダー」部分の桜井政博エッセンスものすごく濃い（敬称略）,rod_aurora1014,ろっど,0.0,0.0,1.0,POSITIVE,0.818668007850647,0.17447718977928162,0.006854815408587456
2025-04-03 08:32:11+09:00,1907576827054551506,https://x.com/yuunosuShi661/status/1907576827054551506,カービィのエアライダー [Nintendo Direct | Nintendo Switch 2]  youtu.be/3DxvQgp5xhw?si …  @YouTube より  よかった集団幻覚とかじゃなかった… Switch2ローンチの看板をマリオカートにしたうえで、更にカジュアルなレースゲームとしてジャンルが被っているコレを出す決断をしたのは、凄いことだ,yuunosuShi661,城山「ゆのす」,0.0,0.0,0.0,POSITIVE,0.8819088935852051,0.10170429944992065,0.016386788338422775
2025-04-03 08:32:44+09:00,1907576964908724533,https://x.com/KOcxhAq0NiJwtni/status/1907576964908724533,なんでエアライドがエアライダーになったん？商標？,KOcxhAq0NiJwtni,ぼくはモナー(　´∀｀),1.0,1.0,2.0,NEUTRAL,0.010360989719629288,0.9628894329071045,0.026749631389975548
2025-04-03 08:33:42+09:00,1907577207616331813,https://x.com/KU_KI910/status/1907577207616331813,カービィのエアライダーの映像改めて見て泣いちゃった。,KU_KI910,くーき,0.0,0.0,3.0,NEUTRAL,0.2505350410938263,0.4716111123561859,0.277853786945343
2025-04-03 08:33:45+09:00,1907577221801455945,https://x.com/cheesekoon/status/1907577221801455945,エアライダー、でもあの時の気持ちはお金では買えないんだよな......と憧憬にさよならを告げている,cheesekoon,やどたに,0.0,0.0,1.0,NEGATIVE,0.025943515822291374,0.18832623958587646,0.7857301831245422
2025-04-03 08:33:57+09:00,1907577273282392278,https://x.com/13Rider/status/1907577273282392278,エアライダー発表で限界忍者と極道状態になる人間からしか得られない栄養素がある,13Rider,ASOBEYA@万年RTされない男,0.0,0.0,0.0,POSITIVE,0.4979625940322876,0.4823102056980133,0.01972721703350544
2025-04-03 08:34:14+09:00,1907577344778449104,https://x.com/ken66guitar/status/1907577344778449104,エアライダー絶対やりたいんだが,ken66guitar,けそたろー,0.0,0.0,2.0,POSITIVE,0.8691136240959167,0.11711014062166214,0.013776247389614582
2025-04-03 08:34:50+09:00,1907577493617520822,https://x.com/araragisito/status/1907577493617520822,エアライダーの反応みたいなの色々見てて統一でエアライダーってなった瞬間ダーって1回みんな言ってて面白い,araragisito,蘭,0.0,0.0,0.0,POSITIVE,0.987841784954071,0.010433741845190525,0.0017244357150048018
2025-04-03 08:35:45+09:00,1907577727466746337,https://x.com/otogiri_girico/status/1907577727466746337,おはよ〜！ 今日は12:00からサイスルをプレイするよ  いやー昨日のニンテンドーダイレクト、すごかったね！！ カービィのエアライダーでテンション爆上げの民も多いんじゃないかな 私はGCのバーチャルコンソールでめちゃくちゃテンション上がった　追加パック……入らないとな……！！,otogiri_girico,弟切ギリコ,2.0,0.0,3.0,POSITIVE,0.960910439491272,0.03454592823982239,0.004543631803244352
2025-04-03 08:36:18+09:00,1907577861902578067,https://x.com/yosino_23/status/1907577861902578067,いやー…マジでエアライダー嬉しいな… PV何度も見て夢じゃなかったわ…ってなってる 寝てて知らなかった旦那に見せたら 新作か……え、は？え、は？え…マジ…？ェ…アハハハハハハハハ！！！マジでー！？ ってめっちゃいいリアクションして草,yosino_23,よしの ふみ,0.0,0.0,9.0,POSITIVE,0.9825004935264587,0.015179527923464775,0.0023199960123747587
2025-04-03 08:36:22+09:00,1907577879627706499,https://x.com/fs0919g/status/1907577879627706499,とりあえずエアライダーといずれ出るであろうスマブラのためにSwitch2買いたいところ,fs0919g,ｓｈｉｎ＠玩具野郎,0.0,0.0,1.0,POSITIVE,0.8712762594223022,0.12393821030855179,0.004785564262419939
2025-04-03 08:37:45+09:00,1907578229956964386,https://x.com/AsobiKotori_VRC/status/1907578229956964386,「ぶいちゃで集まってエアライダーやろうぜ！」か「ぶいちゃで集まってDuskBloodsやろうぜ！」のどっちを優先するべきかで昨日の夜から悩み続けてる,AsobiKotori_VRC,小鳥,1.0,0.0,3.0,NEGATIVE,0.018078912049531937,0.3856118321418762,0.596309244632721
