timestamp,tweet_id,url,content,user_id,user_name,reply_count,retweet_count,like_count,bert_label,bert_positive,bert_neutral,bert_negative
2021-11-13 09:00:46+09:00,1459310231926677511,https://x.com/tokyozoe/status/1459310231926677511,大谷が日本に戻ってからの記事が皆無。ここまで徹底されると忖度談合なんかとかーー。19日には発言が報道されるのか、個人的にはMVPなんて興味ない。,tokyozoe,山田三郎,0.0,0.0,0.0,NEGATIVE,0.0027244952507317066,0.07105179876089096,0.9262236952781677
2021-11-13 09:25:02+09:00,1459316336673562624,https://x.com/tamagobanana1/status/1459316336673562624,「とんでもない数字に驚愕するばかり」大谷翔平の“MVP前７冠”にMLB公式も感嘆！「歴史的な二刀流パフォーマンスだ」 | THE DIGEST  thedigestweb.com/baseball/detai … ,,,,,,POSITIVE,0.835778534412384,0.15548023581504822,0.008741245605051517
2021-11-13 09:26:58+09:00,1459316824785317893,https://x.com/tototorantofu/status/1459316824785317893,パンちゃん、おはよ まさに日本の宝だよね、そのとおり 来週発表のMVP選出が最大のヤマ場だよ。 いろいろ思うに大谷さんも異次元なんだけど、イチローさんは改めてすごいと思ったよ,tototorantofu,(トト)Tototorantofutoki(),0.0,0.0,1.0,POSITIVE,0.9791252017021179,0.01790834218263626,0.0029664416797459126
2021-11-13 09:33:35+09:00,1459318488409907204,https://x.com/Hiro250119/status/1459318488409907204,大谷翔平、シルバースラッガー賞を初受賞 エンゼルスが“粋な画像”で祝福、「Get MVP!!」の声も  a.msn.com/07/ja-jp/AAQBx …,Hiro250119,ヒロ,0.0,0.0,3.0,POSITIVE,0.5306934118270874,0.45770132541656494,0.011605280451476574
2021-11-13 09:35:22+09:00,1459318937896718336,https://x.com/NgTvUlvoMZSZZVn/status/1459318937896718336,@jacktodai1205 今お金当たりますようにニャン全集中でいいねの呼吸がんばれ大谷翔平選手ＭＶＰ確定ニャン,NgTvUlvoMZSZZVn,りゅうちゃん,0.0,0.0,0.0,POSITIVE,0.9723327159881592,0.025027340278029442,0.0026399465277791023
2021-11-13 09:37:50+09:00,1459319561115693059,https://x.com/NgTvUlvoMZSZZVn/status/1459319561115693059,@laughboard_info 今お金当たりますようにニャン全集中でいいねの呼吸がんばれ大谷翔平選手ＭＶＰ確定ニャン,NgTvUlvoMZSZZVn,りゅうちゃん,0.0,0.0,0.0,POSITIVE,0.9692018628120422,0.02820337750017643,0.0025948055554181337
2021-11-13 09:39:38+09:00,1459320011680456707,https://x.com/NgTvUlvoMZSZZVn/status/1459320011680456707,@Bybit_ohashi 今お金当たりますようにニャン全集中でいいねの呼吸がんばれ大谷翔平選手ＭＶＰ確定ニャン,NgTvUlvoMZSZZVn,りゅうちゃん,0.0,0.0,0.0,POSITIVE,0.9449845552444458,0.05165249481797218,0.003362999763339758
2021-11-13 09:40:45+09:00,1459320294892466179,https://x.com/NgTvUlvoMZSZZVn/status/1459320294892466179,@matsumoto_smile  今お金当たりますようにニャン全集中でいいねの呼吸がんばれ大谷翔平選手ＭＶＰ確定ニャン,NgTvUlvoMZSZZVn,りゅうちゃん,0.0,0.0,0.0,POSITIVE,0.971512496471405,0.02587176486849785,0.002615727949887514
2021-11-13 09:41:53+09:00,1459320576859045889,https://x.com/dabonbb/status/1459320576859045889,"大谷翔平＆イチロー　""シンクロ化""した画像。次は‘MVP受賞’で使われるのかな。^ ^  the-ans.jp/news/shohei-oh …",dabonbb,Yos Ban,0.0,0.0,0.0,NEUTRAL,0.35516881942749023,0.634567379951477,0.010263734497129917
2021-11-13 09:43:36+09:00,1459321010142859264,https://x.com/NgTvUlvoMZSZZVn/status/1459321010142859264,@vizpartners_jp  前澤さん今お金当たりますようにニャン全集中でいいねの呼吸がんばれ大谷翔平選手ＭＶＰ確定ニャン,NgTvUlvoMZSZZVn,りゅうちゃん,0.0,0.0,0.0,POSITIVE,0.9737861752510071,0.023714827373623848,0.0024989596568048
